hour_of_day,login_duration,failed_attempts,country_code,device_known,typing_speed_wpm,ip_reputation,logins_last_24h,time_since_last,label
13,2123.57,0,0,1,48.28,0,4,20.82,0
14,1929.74,0,0,1,59.45,0,1,8.48,0
12,1781.5,1,0,1,50.05,0,4,12.14,0
14,1208.22,0,0,1,49.06,0,5,12.82,0
15,2035.14,0,0,1,49.5,0,4,17.36,0
11,2451.67,0,0,1,65.33,0,1,15.44,0
13,2148.61,0,0,1,55.16,0,4,3.43,0
12,1855.62,0,0,1,46.97,0,2,2.92,0
3,10.0,3,1,0,114.42,1,23,0.73,1
10,1097.82,1,0,1,50.81,0,3,8.4,0
7,1820.66,0,0,1,65.26,0,1,8.3,0
15,1730.88,0,0,1,58.61,0,4,19.64,0
9,1807.21,1,0,1,51.16,0,5,14.34,0
9,1857.2,0,0,1,56.75,0,5,0.5,0
12,1306.98,1,0,1,47.74,0,3,10.2,0
10,1879.47,0,0,1,35.29,0,5,7.98,0
11,2202.98,0,0,1,58.93,0,5,10.02,0
3,176.0,4,1,0,117.6,1,17,0.38,1
11,1473.54,0,0,1,58.43,0,1,10.82,0
0,305.51,3,1,0,16.21,1,20,0.83,1
7,1101.41,0,0,1,37.0,0,1,4.16,0
11,2039.64,0,0,1,57.52,0,1,11.64,0
12,1887.36,0,0,1,49.14,0,5,11.64,0
19,2082.98,0,0,1,60.32,0,3,17.11,0
11,1258.5,0,0,1,49.68,0,1,19.38,0
8,2568.15,0,0,1,52.49,0,4,9.09,0
11,1587.42,2,0,1,49.05,0,5,14.14,0
5,118.18,6,1,0,119.73,0,48,0.51,1
17,1438.15,2,0,1,65.51,0,5,6.01,0
12,1558.46,0,0,1,57.74,0,4,9.06,0
11,1388.01,0,0,1,62.72,0,1,23.67,0
14,665.0,0,0,1,48.67,0,2,11.41,0
8,1635.79,0,0,1,46.16,0,5,0.5,0
9,1459.75,0,0,1,61.42,0,4,22.69,0
3,136.01,3,1,0,136.38,0,28,0.28,1
18,2106.56,0,0,1,66.98,0,1,18.35,0
11,1685.96,0,0,0,61.75,0,2,21.28,0
15,1581.04,0,1,1,59.26,0,5,21.74,0
13,2054.39,0,0,1,45.45,1,1,16.25,0
10,1975.37,0,1,1,59.22,0,5,13.61,0
12,2182.92,0,0,1,70.54,0,5,3.33,0
15,1973.8,0,0,1,54.24,0,4,13.76,0
8,1493.25,0,0,1,49.1,0,3,11.23,0
11,1619.22,0,0,1,66.12,0,2,8.22,0
11,1460.11,0,0,1,49.26,0,5,8.54,0
13,1859.75,0,0,1,54.54,0,1,12.24,0
19,1008.71,0,0,1,56.2,0,4,10.69,0
13,2331.27,1,0,1,39.78,0,1,24.6,0
11,1469.67,0,0,1,58.95,0,4,21.16,0
8,1026.36,0,0,1,49.79,0,3,27.41,0
13,1449.66,0,0,1,60.04,0,4,0.5,0
12,878.32,0,0,1,56.14,0,3,17.93,0
13,1459.65,0,0,1,35.58,0,5,17.17,0
10,2316.3,1,0,1,56.18,0,5,12.79,0
10,2184.79,1,0,1,70.39,0,3,11.71,0
14,1363.14,0,0,1,53.34,0,2,6.28,0
8,2755.19,1,0,1,65.3,0,4,13.83,0
11,1951.86,0,0,1,59.41,0,4,5.06,0
10,1831.83,0,1,1,42.07,0,1,4.51,0
2,95.55,7,1,1,11.23,1,24,0.25,1
14,1561.35,0,0,1,55.11,0,4,9.67,0
15,2036.17,0,0,1,37.39,0,2,7.31,0
14,1881.34,0,0,1,40.9,0,4,19.11,0
8,1546.71,2,0,1,43.65,0,5,16.55,0
15,2092.76,2,0,1,44.65,0,1,2.11,0
16,1859.78,0,0,0,53.9,0,4,10.73,0
17,1665.45,2,0,0,33.57,0,2,13.4,0
1,401.8,3,1,0,122.2,1,31,0.44,1
0,103.29,3,1,0,121.24,0,43,0.1,1
15,1373.51,0,0,1,62.16,0,4,14.59,0
9,1812.01,0,0,1,54.98,0,4,6.83,0
11,1271.64,0,0,1,54.28,0,2,21.69,0
12,2143.16,0,0,1,57.97,0,5,10.35,0
11,2378.92,0,0,1,51.71,0,5,15.52,0
15,2487.62,1,0,1,52.26,0,2,20.69,0
19,1383.92,0,0,1,65.95,0,3,10.43,0
9,1989.36,0,1,0,60.23,0,4,13.61,0
21,1994.47,0,0,0,56.95,0,3,12.17,0
9,2187.83,1,0,1,60.08,0,1,11.69,0
23,202.52,7,1,0,116.76,1,21,0.72,1
15,1849.23,1,0,1,56.82,0,2,15.77,0
10,1687.15,0,0,1,50.13,0,5,12.61,0
8,853.01,0,0,1,59.02,0,2,14.4,0
9,1903.51,0,0,1,50.85,0,2,9.87,0
12,1325.2,0,0,1,51.4,0,5,4.69,0
15,1042.9,1,0,1,69.59,0,1,8.84,0
22,285.68,3,1,0,116.18,1,21,0.36,1
9,1557.94,1,0,1,43.97,0,3,17.43,0
9,2047.55,0,0,1,51.11,0,1,12.84,0
7,2077.14,0,0,1,54.33,0,1,15.06,0
3,27.64,4,1,0,126.93,1,48,0.26,1
8,1625.69,1,0,1,52.35,0,3,12.62,0
9,1370.52,0,0,1,52.02,0,3,8.97,0
13,1014.19,0,0,1,56.51,0,2,18.34,0
0,166.14,6,1,0,11.55,1,38,0.35,1
11,1393.65,2,0,1,70.91,0,2,18.01,0
15,2815.75,0,0,1,58.01,0,5,14.14,0
12,1836.44,0,0,1,58.1,0,2,9.33,0
7,1224.64,2,0,1,62.57,0,4,15.36,0
1,201.94,7,1,1,159.74,1,35,0.12,1
16,1307.03,0,0,1,45.07,0,3,13.96,0
9,1731.85,0,0,1,34.89,0,2,14.71,0
11,1813.06,0,0,1,53.57,0,4,11.4,0
16,1732.7,0,0,1,35.69,0,3,4.25,0
3,337.69,9,1,0,135.77,1,18,0.36,1
12,1989.05,1,0,1,53.65,0,3,5.68,0
10,2226.07,0,0,1,47.09,0,4,16.53,0
14,1056.84,0,0,1,51.88,0,1,5.81,0
14,1772.62,0,0,1,55.52,0,1,16.98,0
16,2091.58,1,0,1,61.73,0,5,14.29,0
13,1927.99,1,0,1,45.54,0,3,14.28,0
8,2123.65,1,0,1,45.09,0,2,12.32,0
13,1845.36,0,0,1,46.83,0,4,5.41,0
4,302.42,3,1,0,13.6,1,12,0.94,1
17,1997.63,0,0,1,49.56,0,2,13.16,0
9,1167.03,0,0,1,36.74,0,2,7.7,0
8,1245.6,1,0,1,46.83,0,1,18.67,0
11,1812.6,1,0,1,62.98,0,5,6.13,0
10,1627.88,0,0,1,61.24,0,3,13.18,0
15,1923.62,0,0,1,56.31,0,2,16.22,0
11,1593.35,0,0,0,47.47,0,4,19.09,0
13,1438.37,0,0,1,56.93,0,2,3.21,0
8,1868.59,0,0,1,38.48,0,1,14.31,0
16,1152.88,0,0,1,66.54,0,4,3.76,0
19,2642.12,0,0,1,35.71,0,5,4.57,0
11,2247.88,1,0,1,68.04,1,2,18.23,0
14,2216.38,0,0,1,41.22,0,2,13.9,0
16,2249.91,0,0,1,51.77,0,2,9.25,0
15,2381.1,0,0,1,41.34,0,3,9.93,0
23,141.56,4,1,0,94.64,1,29,0.42,1
12,1402.56,0,0,0,58.45,0,5,6.95,0
23,112.77,5,1,0,15.34,1,37,0.18,1
11,1974.85,0,0,1,44.13,0,1,16.58,0
17,2303.05,0,0,1,64.02,0,5,10.89,0
15,1449.01,0,0,1,58.53,0,3,0.5,0
0,219.54,7,1,0,13.78,1,47,0.82,1
7,1356.76,0,0,1,53.18,0,1,2.14,0
16,1827.14,0,0,1,59.58,0,1,14.86,0
11,1931.64,0,0,1,55.38,0,4,14.23,0
12,1974.93,2,0,1,44.1,0,4,4.11,0
14,1727.42,0,0,0,56.99,0,3,12.03,0
11,2289.58,0,0,1,56.31,0,5,5.24,0
14,1400.62,0,0,1,58.28,0,4,13.71,0
11,2027.9,0,0,1,58.27,0,1,15.58,0
8,2230.74,0,0,1,46.27,0,4,12.19,0
14,2062.36,0,0,1,49.31,0,3,11.84,0
11,1381.79,0,0,0,74.17,0,3,3.65,0
9,2187.75,0,0,1,76.17,0,3,13.65,0
14,1713.62,0,0,1,52.76,0,1,12.81,0
21,1587.13,2,0,1,44.6,0,4,9.37,0
12,1516.23,0,0,1,40.93,0,5,0.5,0
15,1588.21,0,0,1,55.04,0,3,14.48,0
8,1990.15,0,1,1,61.07,0,3,17.59,0
10,1615.49,0,0,1,32.94,0,5,9.18,0
12,1009.8,0,0,1,85.97,0,5,14.54,0
8,2710.83,0,0,0,62.06,0,1,16.67,0
8,1493.55,0,0,1,56.4,0,4,13.77,0
12,1726.74,1,0,1,47.19,0,4,9.65,0
11,2088.76,0,0,1,65.46,0,2,15.66,0
11,1102.89,0,1,1,66.29,0,2,18.28,0
3,119.52,7,1,0,13.57,1,48,1.28,1
13,1750.51,0,0,1,49.87,0,5,4.54,0
16,2729.88,1,0,1,65.06,0,3,15.17,0
4,258.38,4,1,0,17.75,1,15,0.01,1
15,2145.93,1,0,1,54.58,0,3,20.16,0
10,1023.26,0,0,1,53.78,0,4,10.25,0
15,1978.96,0,0,0,49.75,0,1,8.74,0
8,1653.94,1,0,0,47.91,0,3,15.46,0
16,1381.14,0,0,1,59.28,0,4,6.03,0
1,127.67,5,1,0,124.67,0,12,0.05,1
1,268.65,3,1,0,11.99,0,42,0.56,1
8,2036.3,0,0,1,77.79,0,5,0.5,0
16,1606.87,0,0,1,70.89,0,5,29.66,0
11,1782.26,0,0,1,52.66,0,3,9.85,0
0,10.0,8,1,1,8.31,0,29,0.4,1
3,337.8,5,1,1,122.85,0,25,0.49,1
8,1251.01,0,0,0,55.53,0,3,9.1,0
16,2171.24,0,0,1,47.33,0,1,11.04,0
2,10.0,7,1,0,14.02,1,42,0.01,1
2,261.97,6,1,0,18.82,1,25,0.16,1
9,1406.19,0,0,1,57.8,0,4,11.88,0
10,1294.2,0,0,1,61.52,1,4,8.15,0
9,2301.02,0,0,1,45.0,1,1,11.22,0
12,2034.47,0,0,1,66.14,0,4,9.14,0
17,1902.7,0,0,1,34.67,0,2,10.84,0
5,209.8,7,0,0,13.4,1,14,0.44,1
9,2088.4,0,0,1,63.3,0,5,8.79,0
14,2334.66,1,0,1,72.11,0,4,16.97,0
8,2108.72,0,0,1,60.69,0,3,16.78,0
11,1500.76,0,0,1,39.1,0,5,14.31,0
17,2088.45,0,0,1,61.44,0,2,11.63,0
23,10.0,5,1,0,18.49,1,48,0.76,1
13,1818.23,0,0,1,60.73,0,4,16.08,0
10,2005.95,0,0,1,58.67,0,4,4.24,0
10,1646.45,0,0,1,62.86,0,2,18.74,0
14,1101.72,0,0,1,37.81,0,5,17.61,0
10,1726.59,0,1,1,56.63,0,1,10.95,0
10,2512.72,0,0,0,65.55,0,1,15.63,0
10,2466.9,0,0,1,41.01,0,1,15.15,0
22,210.71,10,0,1,110.35,1,28,0.2,1
17,1750.39,0,0,1,73.3,0,2,15.47,0
12,1584.16,0,0,1,38.35,0,4,16.71,0
1,332.9,4,0,1,103.61,1,38,0.61,1
13,2513.57,0,0,1,65.05,0,3,12.08,0
15,1559.85,0,0,1,56.87,0,2,13.42,0
16,1508.62,0,0,1,53.87,0,3,12.01,0
12,1884.27,0,0,1,47.83,0,3,7.18,0
12,2020.41,0,0,1,44.33,0,2,12.92,0
12,2096.98,0,0,1,66.91,0,3,11.55,0
7,1632.84,1,0,1,53.44,0,2,9.19,0
13,1402.56,0,0,1,61.11,0,3,8.2,0
10,2209.14,0,0,1,61.49,0,1,6.46,0
9,2034.96,1,0,0,56.72,0,4,10.67,0
12,1747.98,0,0,1,51.93,0,4,15.34,0
9,2439.79,0,0,1,46.22,0,4,15.04,0
14,1065.46,0,0,1,57.42,0,5,14.84,0
8,1423.84,1,0,1,47.72,0,2,16.92,0
13,2189.24,0,0,1,62.51,0,3,19.78,0
15,2177.12,0,0,1,68.38,0,4,21.42,0
12,1538.19,0,0,1,56.37,0,2,15.13,0
12,1694.18,0,0,1,56.73,0,4,11.69,0
18,2010.61,0,1,1,55.02,0,1,21.41,0
14,2183.14,0,0,1,68.55,0,1,15.68,0
23,201.81,8,1,1,126.79,1,11,0.66,1
8,2025.94,0,0,1,53.63,0,3,8.96,0
14,2078.37,0,0,1,60.13,0,4,7.08,0
0,180.51,8,1,0,133.81,0,36,0.04,1
18,1547.66,1,0,1,57.9,0,5,22.71,0
9,1934.46,0,0,1,52.19,0,5,19.07,0
8,1763.32,0,0,1,67.68,0,2,6.46,0
17,1892.64,0,0,1,53.95,0,5,10.4,0
12,1012.6,0,0,1,53.6,0,1,11.33,0
16,2030.95,0,0,1,67.78,0,4,14.8,0
12,1229.27,2,0,1,52.48,0,3,21.09,0
13,1213.73,0,0,1,70.01,0,4,1.63,0
14,1872.43,0,0,1,43.82,0,5,14.42,0
9,1718.99,0,0,1,53.72,0,3,9.69,0
13,1646.02,0,0,1,46.51,0,4,17.99,0
12,1601.23,0,0,1,48.46,0,3,20.99,0
20,1800.65,0,0,0,63.22,0,5,6.15,0
22,327.15,8,1,0,6.33,1,41,0.2,1
12,1695.3,0,0,1,58.15,0,1,14.61,0
9,1618.55,2,0,1,64.85,0,4,17.92,0
12,1742.54,0,0,1,67.28,0,5,6.81,0
11,1564.86,0,0,1,62.48,0,3,18.7,0
10,2132.08,0,0,1,66.6,0,3,0.5,0
10,1965.45,0,0,1,39.71,0,4,17.32,0
10,1664.1,1,0,1,59.46,0,4,11.74,0
13,1607.67,0,0,1,47.78,0,4,5.91,0
8,1171.65,0,0,1,71.88,0,4,12.06,0
15,1897.2,0,0,1,68.83,0,2,7.08,0
8,1626.45,0,0,1,32.72,0,4,20.94,0
13,2051.04,0,0,1,75.24,0,4,6.93,0
13,1922.94,0,0,1,64.44,0,2,10.03,0
14,1734.92,0,1,1,47.04,0,2,20.4,0
17,2145.7,1,0,1,56.01,0,5,6.23,0
0,10.0,5,1,0,114.08,1,10,0.02,1
12,2970.91,0,0,1,29.74,0,4,9.86,0
7,1608.86,2,0,0,61.95,0,4,11.97,0
4,147.66,4,0,0,92.99,1,17,0.66,1
0,173.9,6,1,0,21.17,0,39,0.27,1
11,1560.93,0,0,1,55.45,0,3,8.82,0
7,1855.86,0,0,1,57.27,0,1,21.33,0
14,1944.07,0,0,1,47.19,0,3,4.75,0
17,1130.84,0,0,1,73.97,0,4,12.3,0
13,2140.99,0,0,1,64.01,0,4,15.71,0
23,71.77,6,1,0,141.13,1,44,0.87,1
9,1721.72,0,0,1,39.7,0,1,21.2,0
14,2135.11,2,0,1,62.98,0,5,14.6,0
8,1768.04,1,0,1,58.47,0,1,8.94,0
16,1552.94,1,0,1,47.0,0,5,17.76,0
8,1201.78,0,0,1,52.13,0,4,11.75,0
11,2031.74,0,0,1,51.76,0,1,10.52,0
10,1723.9,0,0,1,57.12,0,2,0.5,0
10,1850.35,0,0,1,53.81,0,3,12.52,0
9,1025.3,0,0,1,32.61,0,3,9.52,0
13,1775.6,0,0,1,53.51,0,3,15.83,0
15,1476.96,0,0,1,57.62,0,2,14.51,0
2,376.02,5,1,0,22.5,1,48,0.33,1
19,1538.53,0,0,1,65.16,0,5,4.67,0
12,2174.99,0,0,1,36.38,0,5,9.98,0
14,1918.98,0,0,1,48.33,0,2,18.62,0
17,1379.75,0,0,1,45.99,0,2,9.09,0
15,1714.34,0,0,1,66.64,0,5,16.18,0
13,2001.3,1,0,1,47.28,0,3,6.71,0
8,2000.37,0,0,1,61.34,0,3,16.65,0
16,1109.6,0,0,1,43.63,0,4,11.59,0
18,1821.22,2,0,1,42.26,0,4,20.3,0
17,1880.34,0,0,1,54.64,0,2,3.79,0
12,1434.88,0,0,1,39.61,0,4,5.28,0
13,1741.12,0,0,1,48.48,0,3,1.57,0
13,1635.11,0,0,1,72.22,0,4,10.96,0
19,2105.61,0,0,1,55.42,0,5,19.0,0
19,1338.66,1,0,0,55.36,0,4,19.73,0
12,2015.05,0,0,0,45.35,0,3,0.5,0
10,758.75,0,0,1,53.41,0,3,2.72,0
15,2065.42,0,0,1,78.4,0,2,5.95,0
11,1361.05,0,0,1,49.94,0,1,10.89,0
10,1958.24,0,0,1,68.66,0,5,10.47,0
22,122.86,5,1,0,103.72,1,35,0.98,1
16,2316.18,0,0,1,59.39,0,1,13.06,0
2,380.04,3,1,0,18.38,1,28,0.74,1
10,1888.23,0,0,1,60.79,0,1,1.96,0
11,2183.35,0,0,1,48.54,0,4,8.58,0
10,1996.57,0,0,1,58.13,0,4,18.2,0
16,1692.54,0,0,1,55.63,0,4,13.97,0
15,1758.26,0,0,1,58.82,0,4,7.96,0
2,302.49,4,1,0,118.7,1,33,0.84,1
18,2911.99,0,0,1,53.37,0,2,0.5,0
4,164.86,8,1,1,115.84,1,30,0.01,1
11,1402.26,0,0,0,56.28,0,3,8.28,0
14,2558.92,0,0,1,71.32,0,5,5.85,0
1,255.96,7,1,0,15.62,1,47,0.31,1
17,1616.06,0,0,0,34.32,0,5,18.7,0
9,1782.04,0,0,1,66.2,0,2,17.75,0
9,1541.77,0,0,1,52.88,0,5,6.71,0
9,1880.66,0,0,1,57.16,0,1,5.19,0
8,1872.12,0,0,1,69.36,0,1,12.2,0
4,198.74,8,1,0,100.59,0,15,0.24,1
13,2429.49,0,0,1,44.62,0,2,20.25,0
11,2415.66,1,0,0,38.57,0,4,9.49,0
13,1384.08,0,0,1,79.23,0,2,7.8,0
12,1739.75,0,0,1,41.79,0,3,10.47,0
16,1459.34,0,0,1,53.86,0,5,11.07,0
15,910.57,0,0,1,69.16,0,3,7.11,0
9,1748.58,1,0,1,57.39,0,2,7.36,0
14,2122.82,0,0,1,56.58,0,5,3.62,0
15,1862.68,0,0,1,57.96,0,2,15.2,0
19,1968.71,0,0,1,41.79,0,2,11.28,0
13,2081.38,0,0,1,49.0,0,1,5.37,0
11,1621.62,0,0,1,61.37,0,3,11.68,0
14,1946.3,0,0,1,67.45,0,2,21.2,0
11,1694.68,0,0,1,44.96,0,2,24.43,0
10,1123.73,0,0,0,47.49,0,5,11.2,0
13,2187.51,0,0,1,74.69,0,1,16.29,0
7,1380.14,0,0,1,56.9,0,4,16.24,0
12,2109.3,0,0,1,48.91,0,2,3.77,0
12,1564.36,0,0,1,68.96,0,3,7.51,0
22,165.12,3,0,0,106.33,1,48,1.04,1
5,105.11,9,1,0,24.06,1,44,0.04,1
10,1540.07,0,0,1,42.44,0,2,13.78,0
12,1213.29,0,0,1,48.82,0,1,13.75,0
9,1294.4,0,0,1,51.21,0,1,8.86,0
18,1896.5,0,0,1,54.94,0,1,13.26,0
10,2020.32,0,0,1,29.69,0,2,28.75,0
9,2074.97,0,0,1,23.01,0,2,12.42,0
14,2185.66,0,0,1,57.51,0,4,12.28,0
10,2131.29,0,0,1,42.01,0,4,15.65,0
8,1108.33,0,0,1,39.03,0,1,11.01,0
10,1326.78,2,0,1,30.14,0,1,3.73,0
12,1606.81,1,0,1,36.64,0,5,12.88,0
13,1787.09,0,0,1,53.81,0,3,4.33,0
12,1701.45,1,0,1,46.88,0,1,14.45,0
20,2235.08,0,0,1,39.94,0,3,16.17,0
13,2230.14,0,0,1,62.07,0,4,11.88,0
15,1162.1,0,0,0,50.21,0,2,8.84,0
11,1837.19,0,0,1,58.57,0,5,21.1,0
10,2967.27,0,0,1,51.11,0,3,6.69,0
9,1842.98,0,0,1,52.69,0,3,24.07,0
12,1849.39,1,0,1,56.32,0,5,15.06,0
15,1976.02,0,0,1,43.23,0,5,8.32,0
11,1818.09,0,0,0,43.89,0,5,3.68,0
4,130.85,8,1,0,122.73,1,46,0.14,1
14,1192.44,1,0,1,56.15,0,5,17.29,0
10,1822.7,0,0,1,68.99,0,2,4.69,0
10,957.24,0,0,1,73.93,0,5,1.57,0
13,1285.76,0,0,1,64.13,0,4,5.25,0
17,2086.64,0,0,1,63.8,0,1,17.28,0
14,1630.56,0,0,1,67.53,0,5,7.63,0
13,2001.83,0,0,1,53.13,0,3,10.66,0
15,1890.81,1,0,1,66.69,0,2,6.96,0
11,2223.49,0,0,1,60.17,0,3,13.14,0
10,2077.11,0,0,1,61.89,0,3,21.73,0
9,2360.8,0,0,1,60.8,0,4,18.04,0
11,2106.5,0,0,1,49.17,0,2,17.33,0
18,1431.03,0,0,1,57.42,0,5,6.96,0
14,1606.33,0,0,1,56.89,0,2,22.23,0
7,1667.95,0,0,1,51.52,0,1,5.12,0
15,1998.56,0,0,1,42.47,0,5,13.86,0
15,1346.63,0,0,1,67.86,0,3,19.44,0
15,2484.41,0,0,1,56.12,0,5,11.96,0
16,1957.32,0,0,1,45.09,0,2,17.42,0
13,1783.41,0,0,1,66.93,0,5,13.84,0
13,1937.62,2,0,1,48.63,0,1,23.09,0
11,1265.31,2,0,1,84.8,0,3,6.14,0
12,1688.2,0,0,1,54.0,0,4,8.75,0
16,2416.13,0,0,1,31.82,0,4,13.25,0
11,1830.27,0,0,1,55.76,0,1,7.67,0
15,2005.63,0,0,1,63.49,0,4,8.96,0
13,2265.62,0,0,1,61.03,0,4,15.07,0
22,140.6,4,1,0,22.69,1,24,0.12,1
10,1589.75,0,0,1,63.53,0,5,14.7,0
3,367.17,5,1,0,93.25,0,35,0.1,1
11,912.96,1,0,0,64.28,1,4,7.8,0
3,94.28,5,1,1,109.79,1,23,0.48,1
10,1414.32,0,0,1,51.02,0,3,10.13,0
10,2507.27,0,0,1,58.43,0,3,4.74,0
12,1760.83,0,0,1,46.16,0,5,12.39,0
17,1885.1,0,0,1,60.27,0,2,12.72,0
12,1894.49,1,0,1,51.83,0,1,11.98,0
11,1226.93,0,0,1,52.92,0,2,8.49,0
0,375.51,9,1,0,20.72,1,29,0.22,1
11,2113.66,0,0,1,52.83,0,5,9.58,0
14,1898.99,0,0,1,54.05,0,2,20.7,0
16,2372.46,0,0,0,50.8,0,2,8.91,0
12,2542.66,1,0,1,51.23,0,4,7.92,0
14,1879.36,0,0,1,44.5,0,2,14.83,0
11,1917.09,0,0,0,54.56,0,1,14.61,0
8,2210.25,0,0,1,56.02,0,3,12.1,0
12,2138.32,0,0,1,55.84,0,5,24.28,0
13,1447.7,1,0,1,75.61,0,4,14.36,0
12,1200.33,0,0,1,54.5,0,3,17.57,0
22,80.67,3,1,0,21.36,1,17,0.53,1
5,129.98,7,1,0,120.0,0,38,0.37,1
16,1741.06,1,0,1,59.46,0,4,24.88,0
15,1308.62,1,0,1,65.09,0,2,0.5,0
3,323.81,4,1,0,123.34,0,17,0.5,1
15,1643.25,0,0,1,37.23,0,2,12.44,0
22,333.31,3,0,0,13.48,0,21,0.2,1
15,1687.53,0,0,0,61.92,0,2,11.03,0
10,1290.31,0,0,1,47.54,0,3,11.5,0
13,1813.6,0,0,1,67.5,0,4,12.61,0
18,1478.42,0,0,1,58.35,0,3,4.12,0
13,1854.23,0,0,1,54.03,0,4,9.68,0
7,1303.1,0,0,1,74.61,0,1,23.13,0
19,1750.05,0,0,1,27.59,0,1,5.11,0
14,1746.33,0,0,1,80.2,0,2,3.79,0
16,1337.43,0,0,0,63.78,0,1,6.85,0
10,970.14,0,0,1,52.71,0,2,13.72,0
18,1858.03,1,0,1,30.58,0,3,0.5,0
14,1815.03,0,0,1,60.42,0,2,7.96,0
14,1769.65,0,0,1,65.53,0,1,15.45,0
9,1369.45,1,0,1,71.76,0,2,16.75,0
11,2049.23,0,0,1,57.48,0,2,2.92,0
8,2596.81,0,0,1,44.46,0,1,3.04,0
12,1764.76,0,0,1,46.33,0,3,9.77,0
15,2001.24,0,0,1,54.67,0,2,7.27,0
9,2092.38,1,0,0,49.86,0,3,11.33,0
9,1459.11,0,0,1,58.82,0,4,16.69,0
11,2353.81,0,0,1,48.24,0,4,7.79,0
10,1445.9,0,0,1,68.19,0,4,4.89,0
9,1648.5,0,0,1,63.78,0,1,16.57,0
8,1807.53,0,0,1,54.93,0,2,20.08,0
9,1686.34,0,0,0,60.66,0,3,0.5,0
16,1698.53,0,1,1,51.29,0,3,6.2,0
17,1182.03,0,0,1,48.41,0,5,19.42,0
8,2752.69,0,0,1,56.61,0,1,12.19,0
8,1547.9,0,0,1,49.81,0,4,17.96,0
23,367.66,7,1,0,6.92,0,20,0.45,1
17,2835.16,0,0,1,42.83,0,4,20.2,0
21,2078.07,0,0,1,66.67,0,4,10.15,0
10,1997.59,0,0,1,38.32,0,3,13.32,0
11,1811.38,1,0,1,40.87,0,3,10.5,0
15,1667.46,0,0,1,56.97,0,3,19.52,0
8,1598.57,0,0,1,48.97,0,3,15.74,0
2,108.19,4,1,0,103.17,1,25,0.01,1
16,1508.77,0,0,1,42.15,0,4,6.83,0
13,1592.53,1,0,1,51.2,0,1,4.06,0
0,10.0,3,1,0,121.73,1,44,0.19,1
9,1780.39,1,0,1,29.72,0,4,12.98,0
16,950.4,0,0,1,34.2,0,5,12.6,0
10,1520.2,1,0,1,45.57,0,4,12.06,0
18,2518.67,0,0,1,48.88,0,4,0.5,0
12,2106.99,0,0,1,67.41,0,4,19.38,0
15,922.25,1,0,1,51.12,0,3,14.69,0
9,1758.63,0,1,1,66.23,0,5,10.7,0
18,2270.87,0,0,1,45.28,0,5,29.55,0
16,2180.98,0,0,1,47.76,0,3,7.0,0
2,189.57,6,0,0,122.23,1,21,0.67,1
13,1564.04,0,0,0,48.31,0,1,11.08,0
12,1669.51,0,0,1,44.97,0,2,17.81,0
11,1863.5,1,0,1,45.41,0,2,16.04,0
11,2232.84,0,0,1,66.27,0,5,5.6,0
16,1809.77,0,0,1,55.0,0,2,11.52,0
9,1628.46,0,0,1,62.33,0,5,13.36,0
16,1905.91,0,0,1,72.89,0,2,6.86,0
12,1923.32,0,0,1,65.03,0,5,13.02,0
13,1803.15,0,0,1,49.53,0,3,6.47,0
11,1462.27,1,0,1,57.91,0,1,8.96,0
14,2292.0,0,0,1,67.18,0,4,17.18,0
14,1920.75,0,0,1,47.2,0,2,12.55,0
9,1548.74,0,0,1,69.05,0,1,17.14,0
12,1813.96,0,0,1,53.57,0,2,11.22,0
9,1244.28,0,0,1,63.85,0,2,0.7,0
9,2324.08,0,0,1,67.92,0,3,2.62,0
16,2692.6,0,0,1,64.51,0,4,7.56,0
9,2010.76,0,0,1,55.75,0,3,21.06,0
8,907.81,0,0,1,46.66,0,5,13.82,0
22,187.9,9,0,0,19.9,1,40,0.2,1
11,1807.05,0,0,1,54.28,0,3,18.93,0
15,3030.74,0,0,1,60.93,0,4,21.37,0
11,1438.02,0,0,1,67.91,0,4,17.55,0
11,1187.82,0,0,1,54.76,0,4,18.79,0
11,1812.7,1,0,1,31.33,0,2,16.11,0
10,1771.91,0,0,1,65.03,0,4,9.95,0
16,1497.29,0,0,1,38.8,0,3,12.19,0
12,2183.17,0,0,1,51.5,0,1,11.21,0
5,156.17,6,1,0,93.93,0,47,0.36,1
12,1820.09,0,0,1,53.3,0,4,14.91,0
10,1778.44,0,0,1,48.7,0,2,11.68,0
15,1601.39,0,0,1,52.59,0,3,9.44,0
12,2254.95,0,0,0,60.2,0,3,25.86,0
10,2099.96,0,0,1,49.77,0,5,6.68,0
14,2288.33,0,0,1,63.76,0,5,15.18,0
17,1858.33,0,0,1,54.02,0,1,7.62,0
1,210.23,10,1,0,18.27,1,18,1.11,1
16,2078.53,0,0,1,64.92,0,4,13.5,0
16,2619.92,2,0,1,59.74,0,5,9.62,0
22,90.31,3,1,0,108.11,1,31,0.25,1
9,2203.79,0,0,1,32.83,0,4,5.21,0
10,1796.06,0,0,1,51.46,0,1,9.42,0
22,227.46,4,1,0,129.46,1,23,0.55,1
9,1712.54,0,0,0,52.67,0,1,3.69,0
12,1590.17,0,0,1,47.9,0,4,15.19,0
11,1292.21,0,0,1,39.25,0,2,18.96,0
3,238.96,4,0,0,114.28,0,27,0.68,1
12,1870.11,1,0,1,58.88,0,2,6.76,0
11,2633.06,0,0,1,63.39,0,2,21.1,0
9,2318.43,0,0,1,72.58,0,3,3.34,0
